기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자,시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,34,2.02E+11,2020-05-07 6:55,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,78,2.02E+11,2020-05-07 6:55,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,50,2.02E+11,2020-05-07 6:55,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,66,2.02E+11,2020-05-07 6:55,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,79,2.02E+11,2020-05-07 6:55,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,68,2.02E+11,2020-05-07 6:55,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,62,2.02E+11,2020-05-07 6:55,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,102,2.02E+11,2020-05-07 6:55,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,81,2.02E+11,2020-05-07 6:55,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,56,2.02E+11,2020-05-07 6:56,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,62,2.02E+11,2020-05-07 6:56,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,73,2.02E+11,2020-05-07 6:56,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,91,2.02E+11,2020-05-07 6:56,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,144,2.02E+11,2020-05-07 6:56,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,50,2.02E+11,2020-05-07 6:56,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,51,2.02E+11,2020-05-07 6:56,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,67,2.02E+11,2020-05-07 6:56,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,71,2.02E+11,2020-05-07 6:56,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,70,2.02E+11,2020-05-07 6:56,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,328,2.02E+11,2020-05-07 6:56,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,98,2.02E+11,2020-05-07 6:56,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,93,2.02E+11,2020-05-07 6:56,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,60,2.02E+11,2020-05-07 6:56,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02E+11,2020-05-07 6:57,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,129,2.02E+11,2020-05-07 6:57,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,86,2.02E+11,2020-05-07 6:57,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,131,2.02E+11,2020-05-07 6:57,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,48,2.02E+11,2020-05-07 6:57,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,62,2.02E+11,2020-05-07 6:57,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,394,2.02E+11,2020-05-07 6:57,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,211,2.02E+11,2020-05-07 6:57,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-07 6:57,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,69,2.02E+11,2020-05-07 6:57,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,111,2.02E+11,2020-05-07 6:57,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,60,2.02E+11,2020-05-07 6:57,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,77,2.02E+11,2020-05-07 6:57,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,00000000-2,2.02E+11,2020-05-07 7:07,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,00000000-2,2.02E+11,2020-05-07 7:08,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,00000000-2,2.02E+11,2020-05-07 7:08,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,00000000-2,2.02E+11,2020-05-07 7:08,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,00000000-2,2.02E+11,2020-05-07 7:08,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,00000000-2,2.02E+11,2020-05-07 7:08,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,00000000-2,2.02E+11,2020-05-07 7:08,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,00000000-2,2.02E+11,2020-05-07 7:08,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,00000000-2,2.02E+11,2020-05-07 7:08,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,00000000-2,2.02E+11,2020-05-07 7:08,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,00000000-2,2.02E+11,2020-05-07 7:08,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,00000000-2,2.02E+11,2020-05-07 7:08,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,00000000-2,2.02E+11,2020-05-07 7:08,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,00000000-2,2.02E+11,2020-05-07 7:08,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,00000000-2,2.02E+11,2020-05-07 7:08,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,00000000-2,2.02E+11,2020-05-07 7:08,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,00000000-2,2.02E+11,2020-05-07 7:08,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,00000000-2,2.02E+11,2020-05-07 7:09,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,00000000-2,2.02E+11,2020-05-07 7:09,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,00000000-2,2.02E+11,2020-05-07 7:09,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,00000000-2,2.02E+11,2020-05-07 7:09,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,00000000-2,2.02E+11,2020-05-07 7:09,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,00000000-2,2.02E+11,2020-05-07 7:09,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,00000000-2,2.02E+11,2020-05-07 7:09,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,00000000-2,2.02E+11,2020-05-07 7:09,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,00000000-2,2.02E+11,2020-05-07 7:09,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,00000000-2,2.02E+11,2020-05-07 7:09,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,00000000-2,2.02E+11,2020-05-07 7:09,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,00000000-2,2.02E+11,2020-05-07 7:09,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,00000000-2,2.02E+11,2020-05-07 7:09,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,00000000-2,2.02E+11,2020-05-07 7:09,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,00000000-2,2.02E+11,2020-05-07 7:09,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-2,2.02E+11,2020-05-07 7:10,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,00000000-2,2.02E+11,2020-05-07 7:10,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,00000000-2,2.02E+11,2020-05-07 7:10,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,00000000-2,2.02E+11,2020-05-07 7:10,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,00000000-2,2.02E+11,2020-05-07 7:10,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,00000000-2,2.02E+11,2020-05-07 7:10,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,00000000-2,2.02E+11,2020-05-07 7:10,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,00000000-2,2.02E+11,2020-05-07 7:10,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-2,2.02E+11,2020-05-07 7:10,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,00000000-2,2.02E+11,2020-05-07 7:10,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,00000000-2,2.02E+11,2020-05-07 7:10,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,00000000-2,2.02E+11,2020-05-07 7:10,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,00000000-2,2.02E+11,2020-05-07 7:10,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,118,2.02E+11,2020-05-07 7:20,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,74,2.02E+11,2020-05-07 7:21,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,246,2.02E+11,2020-05-07 7:21,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,91,2.02E+11,2020-05-07 7:21,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,126,2.02E+11,2020-05-07 7:21,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,69,2.02E+11,2020-05-07 7:21,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,126,2.02E+11,2020-05-07 7:21,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,60,2.02E+11,2020-05-07 7:21,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,95,2.02E+11,2020-05-07 7:21,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,33,2.02E+11,2020-05-07 7:21,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,61,2.02E+11,2020-05-07 7:21,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,74,2.02E+11,2020-05-07 7:21,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,60,2.02E+11,2020-05-07 7:21,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,95,2.02E+11,2020-05-07 7:21,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,69,2.02E+11,2020-05-07 7:21,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,68,2.02E+11,2020-05-07 7:21,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,131,2.02E+11,2020-05-07 7:21,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,110,2.02E+11,2020-05-07 7:21,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,70,2.02E+11,2020-05-07 7:22,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,71,2.02E+11,2020-05-07 7:22,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,96,2.02E+11,2020-05-07 7:22,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,93,2.02E+11,2020-05-07 7:22,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,206,2.02E+11,2020-05-07 7:22,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,71,2.02E+11,2020-05-07 7:22,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,49,2.02E+11,2020-05-07 7:22,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,93,2.02E+11,2020-05-07 7:22,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,70,2.02E+11,2020-05-07 7:22,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,101,2.02E+11,2020-05-07 7:22,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,337,2.02E+11,2020-05-07 7:22,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,126,2.02E+11,2020-05-07 7:22,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,104,2.02E+11,2020-05-07 7:22,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,92,2.02E+11,2020-05-07 7:22,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02E+11,2020-05-07 7:23,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,151,2.02E+11,2020-05-07 7:23,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,115,2.02E+11,2020-05-07 7:23,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,169,2.02E+11,2020-05-07 7:23,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,62,2.02E+11,2020-05-07 7:23,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,93,2.02E+11,2020-05-07 7:23,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,526,2.02E+11,2020-05-07 7:23,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,281,2.02E+11,2020-05-07 7:23,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-07 7:23,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,80,2.02E+11,2020-05-07 7:23,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,127,2.02E+11,2020-05-07 7:23,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,75,2.02E+11,2020-05-07 7:23,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,85,2.02E+11,2020-05-07 7:23,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,107,2.02E+11,2020-05-07 7:34,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,89,2.02E+11,2020-05-07 7:34,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,213,2.02E+11,2020-05-07 7:34,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,127,2.02E+11,2020-05-07 7:34,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,134,2.02E+11,2020-05-07 7:34,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,80,2.02E+11,2020-05-07 7:34,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,126,2.02E+11,2020-05-07 7:34,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,66,2.02E+11,2020-05-07 7:34,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,122,2.02E+11,2020-05-07 7:34,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,30,2.02E+11,2020-05-07 7:34,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,60,2.02E+11,2020-05-07 7:34,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,67,2.02E+11,2020-05-07 7:34,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,56,2.02E+11,2020-05-07 7:34,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,107,2.02E+11,2020-05-07 7:34,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,86,2.02E+11,2020-05-07 7:34,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,71,2.02E+11,2020-05-07 7:34,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,142,2.02E+11,2020-05-07 7:34,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,123,2.02E+11,2020-05-07 7:35,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,67,2.02E+11,2020-05-07 7:35,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,81,2.02E+11,2020-05-07 7:35,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,93,2.02E+11,2020-05-07 7:35,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,83,2.02E+11,2020-05-07 7:35,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,251,2.02E+11,2020-05-07 7:35,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,51,2.02E+11,2020-05-07 7:35,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,65,2.02E+11,2020-05-07 7:35,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,83,2.02E+11,2020-05-07 7:35,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,73,2.02E+11,2020-05-07 7:35,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,90,2.02E+11,2020-05-07 7:35,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,389,2.02E+11,2020-05-07 7:35,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,79,2.02E+11,2020-05-07 7:35,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,98,2.02E+11,2020-05-07 7:35,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,99,2.02E+11,2020-05-07 7:35,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02E+11,2020-05-07 7:36,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,147,2.02E+11,2020-05-07 7:36,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,108,2.02E+11,2020-05-07 7:36,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,207,2.02E+11,2020-05-07 7:36,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,72,2.02E+11,2020-05-07 7:36,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,93,2.02E+11,2020-05-07 7:36,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,530,2.02E+11,2020-05-07 7:36,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,301,2.02E+11,2020-05-07 7:36,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-07 7:36,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,91,2.02E+11,2020-05-07 7:36,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,126,2.02E+11,2020-05-07 7:36,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,76,2.02E+11,2020-05-07 7:36,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,145,2.02E+11,2020-05-07 7:36,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,120,2.02E+11,2020-05-07 7:47,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,80,2.02E+11,2020-05-07 7:47,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,230,2.02E+11,2020-05-07 7:47,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,109,2.02E+11,2020-05-07 7:47,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,178,2.02E+11,2020-05-07 7:47,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,76,2.02E+11,2020-05-07 7:47,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,128,2.02E+11,2020-05-07 7:47,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,60,2.02E+11,2020-05-07 7:47,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,103,2.02E+11,2020-05-07 7:47,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,36,2.02E+11,2020-05-07 7:47,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,75,2.02E+11,2020-05-07 7:47,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,62,2.02E+11,2020-05-07 7:47,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,59,2.02E+11,2020-05-07 7:47,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,129,2.02E+11,2020-05-07 7:47,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,93,2.02E+11,2020-05-07 7:47,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,75,2.02E+11,2020-05-07 7:47,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,141,2.02E+11,2020-05-07 7:47,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,111,2.02E+11,2020-05-07 7:48,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,71,2.02E+11,2020-05-07 7:48,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,82,2.02E+11,2020-05-07 7:48,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,96,2.02E+11,2020-05-07 7:48,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,99,2.02E+11,2020-05-07 7:48,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,191,2.02E+11,2020-05-07 7:48,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,70,2.02E+11,2020-05-07 7:48,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,60,2.02E+11,2020-05-07 7:48,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,104,2.02E+11,2020-05-07 7:48,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,66,2.02E+11,2020-05-07 7:48,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,97,2.02E+11,2020-05-07 7:48,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,465,2.02E+11,2020-05-07 7:48,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,88,2.02E+11,2020-05-07 7:48,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,101,2.02E+11,2020-05-07 7:48,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,100,2.02E+11,2020-05-07 7:48,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02E+11,2020-05-07 7:49,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,157,2.02E+11,2020-05-07 7:49,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,119,2.02E+11,2020-05-07 7:49,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,194,2.02E+11,2020-05-07 7:49,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,73,2.02E+11,2020-05-07 7:49,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,84,2.02E+11,2020-05-07 7:49,새마을시장,,,
서울시,32,1,SDOT001,3034,00Original,3034,525,2.02E+11,2020-05-07 7:49,새마을시장,,,
서울시,32,1,SDOT001,3036,00Original,3036,289,2.02E+11,2020-05-07 7:49,신영시장,,,
서울시,32,1,SDOT001,3037,00Original,3037,00000000-1,2.02E+11,2020-05-07 7:49,신영시장,,,
서울시,32,1,SDOT001,3038,00Original,3038,96,2.02E+11,2020-05-07 7:49,신영시장,,,
서울시,32,1,SDOT001,3039,00Original,3039,142,2.02E+11,2020-05-07 7:49,목3동시장,,,
서울시,32,1,SDOT001,3040,00Original,3040,72,2.02E+11,2020-05-07 7:49,창동골목시장,,,
서울시,32,1,SDOT001,3041,00Original,3041,111,2.02E+11,2020-05-07 7:49,창동골목시장,,,
서울시,32,1,SDOT001,2992,00Original,2992,119,2.02E+11,2020-05-07 8:00,구로시장,,,
서울시,32,1,SDOT001,2993,00Original,2993,81,2.02E+11,2020-05-07 8:00,구로시장,,,
서울시,32,1,SDOT001,2994,00Original,2994,239,2.02E+11,2020-05-07 8:00,구로시장,,,
서울시,32,1,SDOT001,2995,00Original,2995,102,2.02E+11,2020-05-07 8:00,고척근린시장,,,
서울시,32,1,SDOT001,2996,00Original,2996,188,2.02E+11,2020-05-07 8:00,고척근린시장,,,
서울시,32,1,SDOT001,2997,00Original,2997,93,2.02E+11,2020-05-07 8:00,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2998,00Original,2998,176,2.02E+11,2020-05-07 8:00,화곡중앙골목시장,,,
서울시,32,1,SDOT001,2999,00Original,2999,82,2.02E+11,2020-05-07 8:00,도곡시장,,,
서울시,32,1,SDOT001,3000,00Original,3000,115,2.02E+11,2020-05-07 8:00,영동전통시장,,,
서울시,32,1,SDOT001,3001,00Original,3001,30,2.02E+11,2020-05-07 8:00,개포2동 중심상가,,,
서울시,32,1,SDOT001,3002,00Original,3002,74,2.02E+11,2020-05-07 8:00,개포2동 중심상가,,,
서울시,32,1,SDOT001,3003,00Original,3003,79,2.02E+11,2020-05-07 8:00,제일종합시장,,,
서울시,32,1,SDOT001,3004,00Original,3004,63,2.02E+11,2020-05-07 8:00,제일종합시장,,,
서울시,32,1,SDOT001,3005,00Original,3005,137,2.02E+11,2020-05-07 8:00,상계중앙시장,,,
서울시,32,1,SDOT001,3006,00Original,3006,116,2.02E+11,2020-05-07 8:00,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3007,00Original,3007,71,2.02E+11,2020-05-07 8:00,공릉동 도깨비시장,,,
서울시,32,1,SDOT001,3008,00Original,3008,132,2.02E+11,2020-05-07 8:01,암사종합시장,,,
서울시,32,1,SDOT001,3009,00Original,3009,149,2.02E+11,2020-05-07 8:01,암사종합시장,,,
서울시,32,1,SDOT001,3010,00Original,3010,73,2.02E+11,2020-05-07 8:01,암사종합시장,,,
서울시,32,1,SDOT001,3011,00Original,3011,84,2.02E+11,2020-05-07 8:01,중곡제일골목시장,,,
서울시,32,1,SDOT001,3012,00Original,3012,122,2.02E+11,2020-05-07 8:01,자양종합시장,,,
서울시,32,1,SDOT001,3013,00Original,3013,93,2.02E+11,2020-05-07 8:01,성대골목시장,,,
서울시,32,1,SDOT001,3014,00Original,3014,191,2.02E+11,2020-05-07 8:01,성대골목시장,,,
서울시,32,1,SDOT001,3015,00Original,3015,73,2.02E+11,2020-05-07 8:01,성대골목시장,,,
서울시,32,1,SDOT001,3016,00Original,3016,63,2.02E+11,2020-05-07 8:01,남성시장,,,
서울시,32,1,SDOT001,3017,00Original,3017,91,2.02E+11,2020-05-07 8:01,남성시장,,,
서울시,32,1,SDOT001,3018,00Original,3018,76,2.02E+11,2020-05-07 8:01,수유재래시장,,,
서울시,32,1,SDOT001,3019,00Original,3019,101,2.02E+11,2020-05-07 8:01,수유재래시장,,,
서울시,32,1,SDOT001,3020,00Original,3020,559,2.02E+11,2020-05-07 8:01,수유재래시장,,,
서울시,32,1,SDOT001,3021,00Original,3021,77,2.02E+11,2020-05-07 8:01,창동신창시장,,,
서울시,32,1,SDOT001,3022,00Original,3022,102,2.02E+11,2020-05-07 8:01,창동신창시장,,,
서울시,32,1,SDOT001,3023,00Original,3023,104,2.02E+11,2020-05-07 8:01,창동신창시장,,,
서울시,32,1,SDOT001,3028,00Original,3028,00000000-1,2.02E+11,2020-05-07 8:02,망원시장,,,
서울시,32,1,SDOT001,3029,00Original,3029,164,2.02E+11,2020-05-07 8:02,영진시장,,,
서울시,32,1,SDOT001,3030,00Original,3030,184,2.02E+11,2020-05-07 8:02,망원시장,,,
서울시,32,1,SDOT001,3031,00Original,3031,240,2.02E+11,2020-05-07 8:02,신원시장,,,
서울시,32,1,SDOT001,3032,00Original,3032,77,2.02E+11,2020-05-07 8:02,신원시장,,,
서울시,32,1,SDOT001,3033,00Original,3033,84,2.02E+11,2020-05-07 8:02,새마을시장,,,
